a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,4,4.39,Los Angeles Clippers,free throw,,,,,,,1,,2,Paul,1,,foul,made,,,,,81-97,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=489,
,,,,,,,,,,4,4.39,Golden State Warriors,substitute,,,,Green,,Landry,,,,,,,,,,,,,81-97,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=491,
,,,,,,,,,,4,4.39,Los Angeles Clippers,free throw,,,,,,,2,,2,Paul,1,,foul,made,,,,,82-97,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=492,
,,,,,,,,,,4,4.24,Golden State Warriors,shot,Curry,,,,,,,,,Lee,2,,,made,,Layup,,,82-99,1,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=494,
,,,,,,,,,,4,4.10,Los Angeles Clippers,shot,Barnes,,,,,,,,,Griffin,2,,,made,,Layup,,,84-99,1,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=495,
,,,,,,,,,,4,3.53,Golden State Warriors,shot,,,,,,,,,,Lee,,,,missed,,Jump Shot,,,84-99,5,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=496,
,,,,,,,,,,4,3.51,Golden State Warriors,rebound,,,,,,,,,,Jack,,,,,,,,,84-99,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=497,
,,,,,,,,,,4,3.47,Golden State Warriors,shot,Jack,,,,,,,,,Curry,3,,,made,,3PT Jump Shot,,,84-102,24,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=498,
,,,,,,,,,,4,3.41,Golden State Warriors,foul,,,,,,,,,,Thompson,,,,,,Personal,,,84-102,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=499,
,,,,,,,,,,4,3.41,Los Angeles Clippers,free throw,,,,,,,1,,2,Paul,1,,foul,made,,,,,85-102,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=500,
,,,,,,,,,,4,3.41,Los Angeles Clippers,substitute,,,,Turiaf,,Griffin,,,,,,,,,,,,,85-102,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=502,
,,,,,,,,,,4,3.41,Los Angeles Clippers,free throw,,,,,,,2,,2,Paul,,,foul,missed,,,,,85-102,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=503,
,,,,,,,,,,4,3.39,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,85-102,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=505,
,,,,,,,,,,4,3.26,Golden State Warriors,turnover,,,,,,,,,,Curry,,,Bad Pass,,,,,,85-102,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=506,
,,,,,,,,,,4,3.22,Los Angeles Clippers,shot,Crawford,,,,,,,,,Paul,2,,,made,,Slam Dunk,,,87-102,2,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=507,
,,,,,,,,,,4,3.03,Golden State Warriors,shot,Jack,,,,,,,,,Lee,2,,,made,,Turnaround Hook Shot,,,87-104,7,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=508,
,,,,,,,,,,4,2.43,Golden State Warriors,foul,,,,,,,,,,Lee,,,,,,Shooting,,,87-104,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=509,
,,,,,,,,,,4,2.43,Los Angeles Clippers,timeout,,,,,,,,,,,,,,,,,,,87-104,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=510,
,,,,,,,,,,4,2.43,Los Angeles Clippers,substitute,,,,Green,,Paul,,,,,,,,,,,,,87-104,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=512,
,,,,,,,,,,4,2.43,Golden State Warriors,substitute,,,,Landry,,Green,,,,,,,,,,,,,87-104,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=513,
,,,,,,,,,,4,2.43,Los Angeles Clippers,free throw,,,,,,,1,,2,Turiaf,1,,foul,made,,,,,88-104,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=514,
,,,,,,,,,,4,2.43,Los Angeles Clippers,free throw,,,,,,,2,,2,Turiaf,1,,foul,made,,,,,89-104,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=516,
,,,,,,,,,,4,2.29,Golden State Warriors,shot,,,,,,,,,,Thompson,2,,,made,,Fadeaway Jumper,,,89-106,16,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=518,
,,,,,,,,,,4,2.13,Los Angeles Clippers,turnover,,,,,,,,,,Crawford,,,Lost Ball,,,,,,89-106,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=519,
,,,,,,,,,,4,2.02,Golden State Warriors,shot,,,,,,,,,,Landry,,,,missed,,Layup,,,89-106,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=520,
,,,,,,,,,,4,2.01,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,89-106,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=521,
,,,,,,,,,,4,1.58,Golden State Warriors,shot,Lee,,,,,,,,,Curry,3,,,made,,3PT Jump Shot,,,89-109,24,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=522,
,,,,,,,,,,4,1.45,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,89-109,20,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=523,
,,,,,,,,,,4,1.44,Golden State Warriors,rebound,,,,,,,,,,Jack,,,,,,,,,89-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=524,
,,,,,,,,,,4,1.25,Golden State Warriors,shot,,,,,,,,,,Jack,,,,missed,,3PT Jump Shot,,,89-109,29,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=525,
,,,,,,,,,,4,1.24,Los Angeles Clippers,rebound,,,,,,,,,,Barnes,,,,,,,,,89-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=526,
,,,,,,,,,,4,1.20,Golden State Warriors,foul,,,,,,,,,,Thompson,,,,,,Personal Take,,,89-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=527,
,,,,,,,,,,4,1.20,Los Angeles Clippers,free throw,,,,,,,1,,2,Crawford,1,,foul,made,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=533,
,,,,,,,,,,4,1.20,Golden State Warriors,substitute,,,,Bazemore,,Lee,,,,,,,,,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=528,
,,,,,,,,,,4,1.20,Golden State Warriors,substitute,,,,Jenkins,,Thompson,,,,,,,,,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=529,
,,,,,,,,,,4,1.20,Golden State Warriors,substitute,,,,Green,,Curry,,,,,,,,,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=530,
,,,,,,,,,,4,1.20,Golden State Warriors,substitute,,,,Ezeli,,Jack,,,,,,,,,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=531,
,,,,,,,,,,4,1.20,Golden State Warriors,substitute,,,,Tyler,,Landry,,,,,,,,,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=532,
,,,,,,,,,,4,1.20,Los Angeles Clippers,substitute,,,,Hollins,,Barnes,,,,,,,,,,,,,90-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=534,
,,,,,,,,,,4,1.20,Los Angeles Clippers,free throw,,,,,,,2,,2,Crawford,1,,foul,made,,,,,91-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=535,
,,,,,,,,,,4,1.11,Los Angeles Clippers,foul,,,,,,,,,,Hollins,,,,,,Shooting,,,91-109,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=539,
,,,,,,,,,,4,1.11,Golden State Warriors,free throw,,,,,,,1,,2,Bazemore,1,,foul,made,,,,,91-110,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=540,
,,,,,,,,,,4,1.11,Golden State Warriors,free throw,,,,,,,2,,2,Bazemore,1,,foul,made,,,,,91-111,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=542,
,,,,,,,,,,4,0.54,Los Angeles Clippers,shot,,,,,,,,,,Turiaf,,,,missed,,Jump Shot,,,91-111,7,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=544,
,,,,,,,,,,4,0.53,Golden State Warriors,rebound,,,,,,,,,,Ezeli,,,,,,,,,91-111,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=545,
,,,,,,,,,,4,0.53,Los Angeles Clippers,foul,,,,,,,,,,Hollins,,,,,,Personal,,,91-111,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=546,
,,,,,,,,,,4,0.53,Golden State Warriors,free throw,,,,,,,1,,2,Ezeli,1,,foul,made,,,,,91-112,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=547,
,,,,,,,,,,4,0.53,Golden State Warriors,free throw,,,,,,,2,,2,Ezeli,1,,foul,made,,,,,91-113,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=549,
,,,,,,,,,,4,0.38,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,91-113,19,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=551,
,,,,,,,,,,4,0.37,Los Angeles Clippers,rebound,,,,,,,,,,Turiaf,,,,,,,,,91-113,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=552,
,,,,,,,,,,4,0.35,Los Angeles Clippers,turnover,,,,,,,,,,Hollins,,,Lost Ball,,,,,,91-113,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=553,
,,,,,,,,,,4,0.22,Golden State Warriors,shot,,,,,,,,,,Tyler,2,,,made,,Turnaround Fadeaway,,,91-115,12,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=554,
,,,,,,,,,,4,0.11,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,3PT Jump Shot,,,91-115,28,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=555,
,,,,,,,,,,4,0.09,Los Angeles Clippers,rebound,,,,,,,,,,Crawford,,,,,,,,,91-115,,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=556,
,,,,,,,,,,4,0.06,Los Angeles Clippers,shot,Crawford,,,,,,,,,Green,3,,,made,,3PT Jump Shot,,,94-115,27,http://stats.nba.com/cvp.html?GameID=0021200475&GameEventID=557,
