a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,4,0.08,Sacramento Kings,free throw,,,,,,,1,,2,Fredette,1,,foul,made,,,,,95-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=542,
,,,,,,,,,,4,0.08,Sacramento Kings,free throw,,,,,,,2,,2,Fredette,1,,foul,made,,,,,96-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=544,
,,,,,,,,,,4,0.08,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,96-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=546,
,,,,,,,,,,4,0.08,Sacramento Kings,substitute,,,,Johnson,,Thomas,,,,,,,,,,,,,96-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=549,
,,,,,,,,,,4,0.08,Sacramento Kings,substitute,,,,Garcia,,Fredette,,,,,,,,,,,,,96-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=550,
,,,,,,,,,,4,0.05,Cleveland Cavaliers,shot,,,,,,,,,,Zeller,,,,missed,,Jump Shot,,,96-92,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=551,
,,,,,,,,,,4,0.04,Cleveland Cavaliers,rebound,,,,,,,,,,Waiters,,,,,,,,,96-92,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=552,
,,,,,,,,,,4,0.03,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,2,,,made,,Layup,,,96-94,2,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=553,
,,,,,,,,,,4,0.03,Sacramento Kings,timeout,,,,,,,,,,,,,,,,,,,96-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=554,
,,,,,,,,,,4,0.03,Sacramento Kings,substitute,,,,Fredette,,Johnson,,,,,,,,,,,,,96-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=557,
,,,,,,,,,,4,0.02,Cleveland Cavaliers,foul,,,,,,,,,,Waiters,,,,,,Personal Take,,,96-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=558,
,,,,,,,,,,4,0.02,Sacramento Kings,free throw,,,,,,,1,,2,Brooks,1,,foul,made,,,,,97-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=559,
,,,,,,,,,,4,0.02,Sacramento Kings,free throw,,,,,,,2,,2,Brooks,,,foul,missed,,,,,97-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=561,
,,,,,,,,,,4,0.01,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,97-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=563,
,,,,,,,,,,4,0.00,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,3PT Jump Shot,,,97-94,56,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=564,
,,,,,,,,,,4,0.00,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,97-94,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=565,
