a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,4,0.24,New York Knicks,jumpball,,Lillard,,,Smith,,,,,,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=516,
,,,,,,,,,,4,0.15,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,3PT Jump Shot,,,103-100,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=518,
,,,,,,,,,,4,0.14,Portland Trail Blazers,rebound,,,,,,,,,,Babbitt,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=519,
,,,,,,,,,,4,0.13,New York Knicks,foul,,,,,,,,,,Kidd,,,,,,Personal Take,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=520,
,,,,,,,,,,4,0.13,New York Knicks,substitute,,,,Brewer,,Novak,,,,,,,,,,,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=521,
,,,,,,,,,,4,0.13,New York Knicks,foul,,,,,,,,,,Kidd,,,,,,Personal Take,,,103-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=522,
,,,,,,,,,,4,0.13,Portland Trail Blazers,free throw,,,,,,,1,,2,Matthews,1,,foul,made,,,,,104-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=523,
,,,,,,,,,,4,0.13,New York Knicks,substitute,,,,Novak,,Brewer,,,,,,,,,,,,,104-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=525,
,,,,,,,,,,4,0.13,Portland Trail Blazers,free throw,,,,,,,2,,2,Matthews,1,,foul,made,,,,,105-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=526,
,,,,,,,,,,4,0.08,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,105-100,28,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=528,
,,,,,,,,,,4,0.06,Portland Trail Blazers,rebound,,,,,,,,,,Babbitt,,,,,,,,,105-100,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=529,
