" quarter@br","min@br","sec@br"," eventtype@br"," team@br"," outof@br"," numfreeshot@br"," points@br"," reason@br"," result@br"," type@br"," score@br"," shotdistance@br"," x@br"," y@br","assist_0@br","assist_1@br","awayjumpball_0@br","awayjumpball_1@br","block_0@br","block_1@br","entered_0@br","entered_1@br","homejumpball_0@br","homejumpball_1@br","left_0@br","left_1@br","opponent_0@br","opponent_1@br","player_0@br","player_1@br","split_0@br","split_1@br"," quarter@NBA","min@NBA","sec@NBA"," eventtype@NBA"," team@NBA"," outof@NBA"," numfreeshot@NBA"," points@NBA"," reason@NBA"," result@NBA"," type@NBA"," score@NBA"," shotdistance@NBA"," url @NBA"," assist@NBA"," awayjumpball@NBA"," block@NBA"," entered@NBA"," homejumpball@NBA"," left@NBA"," opponent@NBA"," player@NBA"," steal@NBA","Confidence"
"1","7","14.0","rebound","Houston Rockets","","","","","","Defensive","9-10","","","","","","","","","","","","","","","","","","James","Harden","","","1","7","14","rebound","Houston Rockets","","","","","","","9-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=44","","","","","","","","Harden","","80"
"1","6","55.0","shot","Houston Rockets","","","2","","made","driving layup","11-10","1","248","44","James","Harden","","","","","","","","","","","","","Jeremy","Lin","","","1","6","55","shot","Houston Rockets","","","2","","made","Driving Layup","11-10","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=45","Harden","","","","","","","Lin","","84"
"1","6","33.0","shot","Detroit Pistons","","","3","","missed","jumper","11-10","24","13","72","","","","","","","","","","","","","","","Brandon","Knight","","","1","6","33","shot","Detroit Pistons","","","","","missed","3PT Jump Shot","11-10","24","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=46","","","","","","","","Knight","","80"
"1","6","32.0","rebound","Houston Rockets","","","","","","Defensive","11-10","","","","","","","","","","","","","","","","","","","","","","1","6","32","rebound","Houston Rockets","","","","","","","11-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=47","","","","","","","","","","78"
"1","6","13.0","shot","Houston Rockets","","","3","","made","jumper","14-10","26","81","250","Jeremy","Lin","","","","","","","","","","","","","Chandler","Parsons","","","1","6","13","shot","Houston Rockets","","","3","","made","3PT Jump Shot","14-10","26","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=48","Lin","","","","","","","Parsons","","84"
"1","5","58.0","turnover","Detroit Pistons","","","","lost ball","","","14-10","","","","","","","","","","","","","","","","","","Brandon","Knight","Jeremy","Lin","1","5","58","turnover","Detroit Pistons","","","","Lost Ball","","","14-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=49","","","","","","","","Knight","Lin","82"
"1","5","52.0","shot","Houston Rockets","","","2","","made","layup","16-10","","246","48","Marcus","Morris","","","","","","","","","","","","","Jeremy","Lin","","","1","5","52","shot","Houston Rockets","","","2","","made","Layup","16-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=50","Morris","","","","","","","Lin","","84"
"1","5","42.0","timeout","Detroit Pistons","","","","","","full","16-10","","","","","","","","","","","","","","","","","","","","","","1","5","42","timeout","Detroit Pistons","","","","","","","16-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=51","","","","","","","","","","78"
"1","5","36.0","shot","Detroit Pistons","","","2","","missed","driving layup","16-10","1","245","54","","","","","","","","","","","","","","","Rodney","Stuckey","","","1","5","36","shot","Detroit Pistons","","","","","missed","Driving Layup","16-10","1","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=53","","","","","","","","Stuckey","","80"
"1","5","34.0","rebound","Houston Rockets","","","","","","Defensive","16-10","","","","","","","","","","","","","","","","","","Omer","Asik","","","1","5","34","rebound","Houston Rockets","","","","","","","16-10","","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=54","","","","","","","","Asik","","80"
"1","5","25.0","shot","Houston Rockets","","","3","","missed","jumper","16-10","26","98","266","","","","","","","","","","","","","","","Jeremy","Lin","","","1","5","25","shot","Houston Rockets","","","","","missed","3PT Jump Shot","16-10","26","http://stats.nba.com/cvp.html?GameID=0021200006&GameEventID=55","","","","","","","","Lin","","80"
